graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_200_19900_1,200,19900,199,"{(0, 158), (0, 51), (0, 115), (0, 60), (0, 179), (0, 5), (0, 124), (0, 69), (0, 188), (0, 14), (0, 133), (0, 78), (0, 197), (0, 23), (0, 142), (0, 87), (0, 151), (0, 44), (0, 108), (0, 53), (0, 172), (0, 117), (0, 62), (0, 181), (0, 7), (0, 126), (0, 71), (0, 190), (0, 16), (0, 135), (0, 80), (0, 199), (0, 144), (0, 37), (0, 101), (0, 46), (0, 165), (0, 110), (0, 55), (0, 174), (0, 119), (0, 64), (0, 183), (0, 9), (0, 128), (0, 73), (0, 192), (0, 137), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 167), (0, 112), (0, 57), (0, 176), (0, 2), (0, 121), (0, 66), (0, 185), (0, 130), (0, 194), (0, 32), (0, 96), (0, 41), (0, 160), (0, 105), (0, 50), (0, 169), (0, 114), (0, 59), (0, 178), (0, 123), (0, 68), (0, 187), (0, 132), (0, 196), (0, 25), (0, 89), (0, 34), (0, 153), (0, 98), (0, 43), (0, 162), (0, 107), (0, 52), (0, 171), (0, 116), (0, 61), (0, 180), (0, 125), (0, 189), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 36), (0, 155), (0, 100), (0, 45), (0, 164), (0, 109), (0, 54), (0, 173), (0, 118), (0, 182), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 38), (0, 157), (0, 102), (0, 47), (0, 166), (0, 111), (0, 175), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 31), (0, 150), (0, 95), (0, 40), (0, 159), (0, 104), (0, 168), (0, 113), (0, 177), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 198), (0, 24), (0, 143), (0, 88), (0, 33), (0, 152), (0, 97), (0, 42), (0, 161), (0, 106), (0, 170), (0, 63), (0, 8), (0, 127), (0, 72), (0, 191), (0, 17), (0, 136), (0, 81), (0, 26), (0, 145), (0, 90), (0, 35), (0, 154), (0, 99), (0, 163), (0, 56), (0, 1), (0, 120), (0, 65), (0, 184), (0, 10), (0, 129), (0, 74), (0, 193), (0, 19), (0, 138), (0, 83), (0, 28), (0, 147), (0, 92), (0, 156), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 186), (0, 12), (0, 131), (0, 76), (0, 195), (0, 21), (0, 140), (0, 85), (0, 149)}",199,99500,0.2738304138183594
Graph_250_3891_0,250,3891,17,"{(189, 201), (189, 210), (9, 189), (189, 222), (104, 189), (23, 189), (2, 189), (89, 189), (189, 231), (27, 189), (112, 189), (31, 189), (151, 189), (69, 189), (48, 189), (141, 189), (19, 189)}",17,8653,0.012137174606323242
Graph_250_3891_1,250,3891,19,"{(120, 129), (14, 120), (58, 120), (5, 120), (120, 177), (53, 120), (120, 122), (120, 235), (120, 146), (2, 120), (120, 158), (120, 234), (120, 185), (19, 120), (120, 142), (120, 221), (89, 120), (120, 227), (67, 120)}",19,9690,0.00716710090637207
Graph_250_7782_0,250,7782,44,"{(189, 201), (189, 210), (92, 189), (158, 189), (17, 189), (189, 222), (94, 189), (116, 189), (189, 231), (171, 189), (19, 189), (151, 189), (10, 189), (189, 243), (54, 189), (23, 189), (89, 189), (133, 189), (155, 189), (69, 189), (27, 189), (93, 189), (189, 227), (126, 189), (189, 245), (189, 199), (104, 189), (128, 189), (31, 189), (48, 189), (141, 189), (9, 189), (189, 229), (189, 235), (11, 189), (189, 238), (189, 244), (44, 189), (2, 189), (189, 247), (24, 189), (112, 189), (189, 195), (39, 189)}",44,22990,0.02662515640258789
Graph_250_7782_1,250,7782,42,"{(102, 117), (34, 117), (117, 197), (117, 203), (117, 142), (117, 206), (117, 169), (38, 117), (49, 117), (117, 236), (95, 117), (18, 117), (71, 117), (117, 178), (110, 117), (117, 193), (117, 126), (117, 144), (117, 211), (79, 117), (66, 117), (117, 226), (117, 165), (13, 117), (46, 117), (35, 117), (117, 223), (117, 174), (15, 117), (117, 238), (117, 241), (4, 117), (117, 137), (117, 140), (28, 117), (32, 117), (117, 158), (117, 231), (117, 170), (117, 173), (117, 240), (117, 237)}",42,21903,0.027283191680908203
Graph_250_15563_0,250,15563,103,"{(55, 66), (66, 222), (66, 124), (57, 66), (66, 78), (66, 151), (66, 96), (66, 160), (59, 66), (19, 66), (66, 117), (66, 181), (66, 71), (66, 190), (66, 80), (66, 144), (66, 89), (66, 208), (21, 66), (66, 153), (66, 217), (36, 66), (66, 183), (66, 73), (66, 137), (66, 201), (66, 146), (64, 66), (66, 112), (66, 176), (66, 121), (66, 249), (66, 75), (15, 66), (66, 203), (66, 148), (66, 105), (17, 66), (28, 66), (66, 233), (66, 178), (66, 242), (66, 68), (66, 132), (66, 77), (66, 205), (34, 66), (45, 66), (56, 66), (66, 107), (66, 226), (66, 235), (66, 244), (66, 70), (66, 134), (66, 198), (62, 66), (66, 155), (66, 100), (66, 118), (66, 191), (24, 66), (39, 66), (66, 157), (66, 102), (66, 193), (1, 66), (54, 66), (66, 95), (66, 159), (14, 66), (66, 104), (3, 66), (66, 113), (66, 177), (16, 66), (66, 143), (20, 66), (31, 66), (66, 97), (66, 216), (66, 170), (66, 234), (66, 179), (48, 66), (66, 136), (66, 145), (66, 209), (66, 154), (66, 99), (66, 218), (66, 163), (66, 108), (66, 227), (61, 66), (10, 66), (66, 83), (66, 147), (66, 229), (27, 66), (66, 238), (25, 66), (66, 140)}",103,56856,0.1119241714477539
Graph_250_15563_1,250,15563,103,"{(70, 238), (59, 238), (160, 238), (215, 238), (204, 238), (8, 238), (219, 238), (217, 238), (56, 238), (21, 238), (238, 245), (177, 238), (155, 238), (166, 238), (60, 238), (181, 238), (73, 238), (49, 238), (62, 238), (38, 238), (117, 238), (77, 238), (130, 238), (196, 238), (11, 238), (79, 238), (90, 238), (156, 238), (211, 238), (41, 238), (17, 238), (96, 238), (107, 238), (52, 238), (28, 238), (173, 238), (1, 238), (122, 238), (175, 238), (69, 238), (135, 238), (82, 238), (137, 238), (18, 238), (238, 244), (141, 238), (218, 238), (99, 238), (154, 238), (220, 238), (48, 238), (24, 238), (13, 238), (61, 238), (182, 238), (237, 238), (226, 238), (10, 238), (65, 238), (131, 238), (197, 238), (184, 238), (67, 238), (89, 238), (144, 238), (133, 238), (27, 238), (3, 238), (146, 238), (40, 238), (172, 238), (150, 238), (110, 238), (231, 238), (108, 238), (46, 238), (112, 238), (191, 238), (85, 238), (129, 238), (87, 238), (63, 238), (36, 238), (238, 248), (102, 238), (157, 238), (223, 238), (115, 238), (159, 238), (225, 238), (29, 238), (185, 238), (174, 238), (66, 238), (42, 238), (121, 238), (26, 238), (2, 238), (81, 238), (15, 238), (136, 238), (202, 238), (134, 238)}",103,56856,0.10784220695495605
Graph_250_23344_0,250,23344,165,"{(21, 199), (87, 199), (177, 199), (153, 199), (142, 199), (47, 199), (199, 205), (36, 199), (126, 199), (199, 232), (49, 199), (38, 199), (115, 199), (194, 199), (159, 199), (104, 199), (64, 199), (143, 199), (119, 199), (199, 207), (199, 225), (11, 199), (66, 199), (176, 199), (15, 199), (199, 246), (134, 199), (199, 200), (17, 199), (28, 199), (94, 199), (162, 199), (149, 199), (160, 199), (138, 199), (43, 199), (122, 199), (98, 199), (199, 248), (111, 199), (155, 199), (166, 199), (199, 211), (5, 199), (113, 199), (192, 199), (7, 199), (199, 241), (18, 199), (152, 199), (117, 199), (139, 199), (128, 199), (62, 199), (22, 199), (77, 199), (199, 204), (9, 199), (75, 199), (130, 199), (24, 199), (13, 199), (101, 199), (169, 199), (145, 199), (156, 199), (39, 199), (199, 206), (37, 199), (92, 199), (182, 199), (158, 199), (52, 199), (41, 199), (96, 199), (107, 199), (118, 199), (131, 199), (197, 199), (1, 199), (199, 227), (199, 236), (199, 245), (120, 199), (109, 199), (175, 199), (3, 199), (14, 199), (80, 199), (69, 199), (124, 199), (135, 199), (199, 220), (16, 199), (71, 199), (172, 199), (82, 199), (199, 247), (20, 199), (31, 199), (97, 199), (141, 199), (33, 199), (199, 222), (88, 199), (189, 199), (99, 199), (165, 199), (48, 199), (199, 240), (103, 199), (114, 199), (193, 199), (199, 249), (127, 199), (116, 199), (195, 199), (171, 199), (105, 199), (199, 224), (76, 199), (199, 233), (23, 199), (78, 199), (157, 199), (168, 199), (144, 199), (89, 199), (199, 208), (27, 199), (93, 199), (199, 226), (199, 235), (146, 199), (199, 244), (40, 199), (106, 199), (185, 199), (161, 199), (95, 199), (55, 199), (199, 201), (199, 210), (199, 219), (163, 199), (199, 228), (2, 199), (68, 199), (199, 237), (123, 199), (57, 199), (136, 199), (72, 199), (4, 199), (70, 199), (199, 212), (30, 199), (19, 199), (199, 221), (85, 199), (74, 199), (140, 199), (129, 199), (199, 230), (151, 199)}",165,96195,0.24182581901550293
Graph_250_23344_1,250,23344,166,"{(14, 175), (175, 184), (80, 175), (175, 248), (124, 175), (3, 175), (135, 175), (58, 175), (175, 202), (71, 175), (82, 175), (86, 175), (97, 175), (175, 232), (152, 175), (141, 175), (175, 177), (175, 241), (175, 186), (175, 195), (44, 175), (33, 175), (99, 175), (165, 175), (154, 175), (169, 175), (175, 225), (175, 243), (175, 188), (50, 175), (175, 197), (127, 175), (105, 175), (65, 175), (175, 227), (175, 236), (23, 175), (175, 181), (78, 175), (89, 175), (67, 175), (12, 175), (175, 190), (93, 175), (148, 175), (25, 175), (146, 175), (175, 220), (29, 175), (40, 175), (84, 175), (95, 175), (172, 175), (150, 175), (175, 238), (175, 183), (55, 175), (175, 247), (42, 175), (108, 175), (2, 175), (57, 175), (175, 213), (167, 175), (175, 222), (6, 175), (175, 231), (175, 176), (175, 185), (175, 249), (59, 175), (19, 175), (30, 175), (74, 175), (164, 175), (151, 175), (140, 175), (129, 175), (175, 206), (175, 233), (87, 175), (142, 175), (36, 175), (91, 175), (157, 175), (168, 175), (51, 175), (175, 208), (175, 217), (38, 175), (104, 175), (115, 175), (159, 175), (175, 226), (170, 175), (53, 175), (64, 175), (174, 175), (175, 192), (11, 175), (0, 175), (66, 175), (175, 201), (132, 175), (175, 210), (175, 219), (15, 175), (81, 175), (175, 228), (136, 175), (134, 175), (17, 175), (28, 175), (83, 175), (149, 175), (175, 194), (175, 203), (43, 175), (32, 175), (175, 221), (175, 230), (45, 175), (56, 175), (166, 175), (175, 187), (5, 175), (60, 175), (126, 175), (175, 205), (175, 214), (113, 175), (175, 223), (18, 175), (7, 175), (73, 175), (139, 175), (77, 175), (175, 180), (175, 244), (175, 189), (9, 175), (175, 198), (75, 175), (130, 175), (175, 207), (24, 175), (13, 175), (90, 175), (79, 175), (145, 175), (39, 175), (37, 175), (175, 246), (158, 175), (175, 191), (175, 200), (52, 175), (41, 175), (118, 175), (107, 175), (173, 175), (162, 175), (1, 175), (122, 175), (54, 175), (120, 175)}",166,96861,0.2420821189880371
Graph_250_31125_0,250,31125,249,"{(0, 158), (0, 222), (0, 51), (0, 115), (0, 60), (0, 179), (0, 5), (0, 124), (0, 243), (0, 69), (0, 188), (0, 14), (0, 133), (0, 78), (0, 197), (0, 23), (0, 142), (0, 87), (0, 206), (0, 151), (0, 215), (0, 44), (0, 108), (0, 53), (0, 172), (0, 117), (0, 236), (0, 62), (0, 181), (0, 7), (0, 126), (0, 245), (0, 71), (0, 190), (0, 16), (0, 135), (0, 80), (0, 199), (0, 144), (0, 208), (0, 37), (0, 101), (0, 46), (0, 165), (0, 110), (0, 229), (0, 55), (0, 174), (0, 119), (0, 238), (0, 64), (0, 183), (0, 9), (0, 128), (0, 247), (0, 73), (0, 192), (0, 137), (0, 201), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 167), (0, 112), (0, 231), (0, 57), (0, 176), (0, 2), (0, 121), (0, 240), (0, 66), (0, 185), (0, 130), (0, 249), (0, 194), (0, 203), (0, 32), (0, 96), (0, 41), (0, 160), (0, 105), (0, 224), (0, 50), (0, 169), (0, 114), (0, 233), (0, 59), (0, 178), (0, 123), (0, 242), (0, 68), (0, 187), (0, 132), (0, 196), (0, 25), (0, 89), (0, 34), (0, 153), (0, 98), (0, 217), (0, 43), (0, 162), (0, 107), (0, 226), (0, 52), (0, 171), (0, 116), (0, 235), (0, 61), (0, 180), (0, 125), (0, 244), (0, 189), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 210), (0, 36), (0, 155), (0, 100), (0, 219), (0, 45), (0, 164), (0, 109), (0, 228), (0, 54), (0, 173), (0, 118), (0, 237), (0, 182), (0, 246), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 212), (0, 38), (0, 157), (0, 102), (0, 221), (0, 47), (0, 166), (0, 111), (0, 230), (0, 175), (0, 239), (0, 248), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 205), (0, 31), (0, 150), (0, 95), (0, 214), (0, 40), (0, 159), (0, 104), (0, 223), (0, 168), (0, 113), (0, 232), (0, 177), (0, 241), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 198), (0, 24), (0, 143), (0, 88), (0, 207), (0, 33), (0, 152), (0, 97), (0, 216), (0, 42), (0, 161), (0, 106), (0, 225), (0, 170), (0, 234), (0, 63), (0, 8), (0, 127), (0, 72), (0, 191), (0, 17), (0, 136), (0, 81), (0, 200), (0, 26), (0, 145), (0, 90), (0, 209), (0, 35), (0, 154), (0, 99), (0, 218), (0, 163), (0, 227), (0, 56), (0, 1), (0, 120), (0, 65), (0, 184), (0, 10), (0, 129), (0, 74), (0, 193), (0, 19), (0, 138), (0, 83), (0, 202), (0, 28), (0, 147), (0, 92), (0, 211), (0, 156), (0, 220), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 186), (0, 12), (0, 131), (0, 76), (0, 195), (0, 21), (0, 140), (0, 85), (0, 204), (0, 149), (0, 213)}",249,155625,0.49210500717163086
Graph_250_31125_1,250,31125,249,"{(0, 158), (0, 222), (0, 51), (0, 115), (0, 60), (0, 179), (0, 5), (0, 124), (0, 243), (0, 69), (0, 188), (0, 14), (0, 133), (0, 78), (0, 197), (0, 23), (0, 142), (0, 87), (0, 206), (0, 151), (0, 215), (0, 44), (0, 108), (0, 53), (0, 172), (0, 117), (0, 236), (0, 62), (0, 181), (0, 7), (0, 126), (0, 245), (0, 71), (0, 190), (0, 16), (0, 135), (0, 80), (0, 199), (0, 144), (0, 208), (0, 37), (0, 101), (0, 46), (0, 165), (0, 110), (0, 229), (0, 55), (0, 174), (0, 119), (0, 238), (0, 64), (0, 183), (0, 9), (0, 128), (0, 247), (0, 73), (0, 192), (0, 137), (0, 201), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 167), (0, 112), (0, 231), (0, 57), (0, 176), (0, 2), (0, 121), (0, 240), (0, 66), (0, 185), (0, 130), (0, 249), (0, 194), (0, 203), (0, 32), (0, 96), (0, 41), (0, 160), (0, 105), (0, 224), (0, 50), (0, 169), (0, 114), (0, 233), (0, 59), (0, 178), (0, 123), (0, 242), (0, 68), (0, 187), (0, 132), (0, 196), (0, 25), (0, 89), (0, 34), (0, 153), (0, 98), (0, 217), (0, 43), (0, 162), (0, 107), (0, 226), (0, 52), (0, 171), (0, 116), (0, 235), (0, 61), (0, 180), (0, 125), (0, 244), (0, 189), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 210), (0, 36), (0, 155), (0, 100), (0, 219), (0, 45), (0, 164), (0, 109), (0, 228), (0, 54), (0, 173), (0, 118), (0, 237), (0, 182), (0, 246), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 212), (0, 38), (0, 157), (0, 102), (0, 221), (0, 47), (0, 166), (0, 111), (0, 230), (0, 175), (0, 239), (0, 248), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 205), (0, 31), (0, 150), (0, 95), (0, 214), (0, 40), (0, 159), (0, 104), (0, 223), (0, 168), (0, 113), (0, 232), (0, 177), (0, 241), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 198), (0, 24), (0, 143), (0, 88), (0, 207), (0, 33), (0, 152), (0, 97), (0, 216), (0, 42), (0, 161), (0, 106), (0, 225), (0, 170), (0, 234), (0, 63), (0, 8), (0, 127), (0, 72), (0, 191), (0, 17), (0, 136), (0, 81), (0, 200), (0, 26), (0, 145), (0, 90), (0, 209), (0, 35), (0, 154), (0, 99), (0, 218), (0, 163), (0, 227), (0, 56), (0, 1), (0, 120), (0, 65), (0, 184), (0, 10), (0, 129), (0, 74), (0, 193), (0, 19), (0, 138), (0, 83), (0, 202), (0, 28), (0, 147), (0, 92), (0, 211), (0, 156), (0, 220), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 186), (0, 12), (0, 131), (0, 76), (0, 195), (0, 21), (0, 140), (0, 85), (0, 204), (0, 149), (0, 213)}",249,155625,0.4767124652862549
Graph_300_5607_0,300,5607,20,"{(47, 59), (59, 192), (59, 152), (59, 97), (59, 219), (59, 234), (59, 246), (59, 124), (59, 200), (59, 206), (59, 184), (59, 62), (59, 245), (59, 77), (59, 263), (59, 202), (59, 153), (59, 156), (59, 278), (23, 59)}",20,12210,0.016017675399780273
Graph_300_5607_1,300,5607,23,"{(205, 286), (205, 243), (157, 205), (82, 205), (205, 291), (172, 205), (64, 205), (77, 205), (130, 205), (205, 272), (68, 205), (205, 281), (2, 205), (193, 205), (205, 241), (92, 205), (83, 205), (182, 205), (118, 205), (140, 205), (129, 205), (65, 205), (205, 219)}",23,14076,0.018263816833496094
Graph_300_11213_0,300,11213,52,"{(10, 95), (10, 220), (10, 86), (10, 43), (10, 107), (10, 58), (10, 241), (10, 119), (10, 64), (10, 183), (10, 134), (10, 18), (10, 21), (10, 265), (10, 204), (10, 210), (10, 88), (10, 219), (10, 271), (10, 36), (10, 222), (10, 103), (10, 280), (10, 286), (10, 228), (10, 173), (10, 243), (10, 127), (0, 10), (2, 10), (10, 84), (10, 200), (10, 206), (10, 96), (10, 209), (10, 99), (10, 157), (10, 44), (10, 47), (10, 230), (10, 50), (10, 114), (10, 53), (10, 184), (10, 77), (10, 16), (10, 141), (10, 199), (10, 138), (10, 83), (10, 266), (10, 211)}",52,32578,0.04935312271118164
Graph_300_11213_1,300,11213,54,"{(233, 292), (115, 233), (203, 233), (73, 233), (38, 233), (233, 240), (106, 233), (183, 233), (216, 233), (152, 233), (22, 233), (110, 233), (233, 270), (232, 233), (99, 233), (233, 282), (229, 233), (154, 233), (220, 233), (233, 291), (0, 233), (145, 233), (233, 285), (48, 233), (2, 233), (233, 239), (81, 233), (233, 297), (202, 233), (26, 233), (193, 233), (134, 233), (233, 263), (94, 233), (138, 233), (182, 233), (204, 233), (233, 275), (50, 233), (129, 233), (65, 233), (233, 284), (233, 281), (164, 233), (122, 233), (233, 238), (109, 233), (142, 233), (233, 247), (233, 256), (210, 233), (12, 233), (56, 233), (135, 233)}",54,33885,0.05412602424621582
Graph_300_22426_0,300,22426,125,"{(15, 259), (15, 85), (15, 149), (15, 158), (15, 222), (15, 167), (15, 78), (15, 32), (15, 151), (15, 96), (15, 160), (15, 224), (15, 117), (15, 62), (15, 126), (15, 71), (15, 135), (15, 80), (15, 263), (15, 208), (15, 46), (15, 55), (15, 119), (15, 64), (15, 183), (15, 247), (15, 18), (15, 256), (15, 146), (15, 265), (15, 112), (15, 121), (10, 15), (15, 66), (15, 194), (15, 258), (15, 203), (15, 148), (15, 267), (15, 212), (15, 276), (15, 59), (15, 178), (15, 123), (15, 68), (15, 141), (15, 98), (15, 43), (15, 162), (15, 226), (15, 52), (15, 171), (15, 116), (15, 235), (15, 180), (15, 125), (15, 70), (15, 189), (15, 253), (15, 262), (6, 15), (15, 91), (15, 155), (15, 100), (15, 109), (15, 54), (15, 173), (15, 118), (15, 63), (15, 127), (15, 191), (15, 255), (15, 102), (15, 221), (15, 56), (15, 175), (15, 120), (15, 239), (15, 150), (15, 95), (15, 168), (15, 287), (15, 58), (15, 296), (11, 15), (15, 250), (15, 24), (15, 33), (15, 152), (15, 271), (15, 216), (15, 42), (15, 161), (15, 225), (15, 51), (15, 234), (15, 72), (15, 17), (15, 136), (15, 81), (15, 145), (15, 273), (15, 218), (15, 282), (15, 108), (15, 227), (15, 291), (5, 15), (15, 236), (15, 19), (15, 83), (15, 202), (15, 28), (15, 147), (15, 266), (15, 211), (15, 37), (15, 101), (15, 293), (15, 238), (15, 67), (13, 15), (15, 131), (15, 76), (15, 195)}",125,82875,0.1762712001800537
Graph_300_22426_1,300,22426,130,"{(28, 293), (28, 122), (28, 186), (28, 250), (28, 76), (28, 140), (28, 30), (28, 149), (28, 158), (28, 277), (28, 222), (28, 115), (22, 28), (28, 78), (28, 197), (28, 142), (28, 261), (28, 87), (9, 28), (28, 215), (24, 28), (13, 28), (28, 53), (28, 62), (28, 71), (28, 190), (28, 254), (28, 80), (28, 208), (28, 153), (28, 272), (1, 28), (28, 110), (28, 174), (28, 64), (28, 183), (28, 128), (28, 247), (28, 192), (28, 137), (28, 256), (28, 201), (14, 28), (28, 274), (28, 39), (28, 48), (16, 28), (28, 167), (28, 295), (28, 121), (28, 66), (28, 130), (28, 194), (28, 139), (28, 258), (28, 203), (28, 32), (28, 160), (28, 114), (28, 68), (28, 132), (28, 251), (28, 196), (28, 260), (28, 98), (28, 52), (28, 116), (28, 180), (28, 189), (28, 253), (27, 28), (28, 91), (28, 155), (28, 100), (28, 219), (28, 164), (28, 109), (28, 54), (28, 173), (28, 118), (28, 182), (28, 246), (28, 191), (28, 255), (28, 84), (28, 29), (28, 148), (28, 93), (28, 38), (28, 157), (28, 221), (28, 285), (28, 230), (28, 56), (28, 175), (28, 239), (4, 28), (28, 141), (28, 205), (28, 278), (28, 223), (28, 49), (28, 287), (28, 177), (28, 70), (28, 88), (28, 207), (28, 97), (28, 179), (28, 298), (28, 243), (28, 136), (28, 145), (28, 209), (28, 218), (28, 44), (28, 227), (28, 172), (28, 291), (26, 28), (15, 28), (28, 65), (28, 74), (28, 193), (28, 257), (28, 83), (28, 266), (28, 92), (28, 37), (28, 229)}",130,86515,0.18845391273498535
Graph_300_33638_0,300,33638,201,"{(5, 172), (126, 172), (172, 258), (172, 203), (172, 267), (172, 212), (172, 276), (113, 172), (172, 221), (172, 285), (172, 230), (62, 172), (172, 294), (117, 172), (128, 172), (22, 172), (77, 172), (172, 251), (172, 196), (172, 260), (172, 205), (172, 269), (172, 214), (24, 172), (0, 172), (79, 172), (13, 172), (156, 172), (172, 223), (101, 172), (172, 287), (11, 172), (39, 172), (92, 172), (172, 253), (41, 172), (52, 172), (96, 172), (118, 172), (172, 271), (172, 216), (172, 280), (122, 172), (3, 172), (58, 172), (69, 172), (135, 172), (124, 172), (172, 191), (80, 172), (172, 255), (172, 200), (172, 282), (71, 172), (82, 172), (137, 172), (31, 172), (86, 172), (172, 175), (172, 239), (172, 184), (172, 248), (172, 193), (172, 257), (172, 202), (172, 266), (33, 172), (44, 172), (9, 172), (172, 211), (154, 172), (165, 172), (48, 172), (114, 172), (103, 172), (172, 232), (172, 296), (172, 241), (172, 186), (61, 172), (37, 172), (116, 172), (50, 172), (171, 172), (172, 204), (172, 268), (10, 172), (76, 172), (131, 172), (12, 172), (172, 298), (78, 172), (172, 243), (133, 172), (172, 188), (144, 172), (89, 172), (172, 179), (172, 252), (27, 172), (93, 172), (172, 261), (172, 270), (146, 172), (29, 172), (106, 172), (95, 172), (161, 172), (55, 172), (172, 245), (172, 190), (172, 254), (172, 199), (172, 263), (108, 172), (163, 172), (2, 172), (68, 172), (46, 172), (123, 172), (112, 172), (172, 220), (6, 172), (172, 284), (172, 229), (72, 172), (172, 174), (172, 293), (172, 238), (172, 183), (70, 172), (172, 192), (125, 172), (172, 256), (30, 172), (74, 172), (85, 172), (151, 172), (129, 172), (140, 172), (172, 277), (172, 222), (172, 231), (172, 295), (153, 172), (172, 185), (172, 249), (36, 172), (47, 172), (91, 172), (168, 172), (51, 172), (172, 206), (172, 215), (38, 172), (25, 172), (104, 172), (172, 279), (159, 172), (115, 172), (172, 288), (170, 172), (172, 233), (172, 224), (64, 172), (53, 172), (172, 242), (132, 172), (121, 172), (172, 208), (172, 272), (172, 217), (15, 172), (172, 281), (81, 172), (26, 172), (147, 172), (172, 226), (172, 290), (172, 235), (172, 299), (17, 172), (4, 172), (83, 172), (138, 172), (160, 172), (149, 172), (32, 172), (172, 265), (98, 172), (43, 172), (164, 172), (172, 274), (172, 219), (172, 228), (172, 173), (172, 292), (34, 172), (21, 172), (111, 172), (166, 172)}",201,140901,0.42545127868652344
Graph_300_33638_1,300,33638,206,"{(104, 197), (52, 104), (104, 142), (96, 104), (104, 151), (104, 215), (1, 104), (104, 160), (104, 279), (104, 169), (104, 233), (54, 104), (14, 104), (104, 126), (69, 104), (3, 104), (104, 135), (104, 254), (104, 199), (104, 263), (104, 208), (104, 153), (104, 272), (104, 217), (104, 162), (104, 281), (82, 104), (71, 104), (20, 104), (31, 104), (97, 104), (86, 104), (104, 119), (104, 128), (104, 247), (104, 192), (104, 137), (104, 256), (104, 201), (104, 265), (44, 104), (104, 210), (88, 104), (104, 274), (104, 155), (33, 104), (104, 283), (48, 104), (104, 112), (104, 176), (104, 240), (104, 185), (104, 130), (104, 194), (61, 104), (104, 139), (104, 258), (50, 104), (104, 203), (104, 148), (104, 267), (10, 104), (104, 212), (76, 104), (104, 276), (65, 104), (63, 104), (104, 105), (12, 104), (67, 104), (104, 132), (104, 141), (93, 104), (104, 260), (104, 269), (104, 214), (25, 104), (104, 278), (29, 104), (104, 107), (95, 104), (84, 104), (104, 171), (40, 104), (104, 116), (104, 235), (104, 299), (55, 104), (104, 244), (104, 189), (104, 134), (104, 198), (104, 143), (104, 262), (42, 104), (104, 207), (104, 271), (2, 104), (57, 104), (104, 164), (6, 104), (104, 109), (72, 104), (104, 228), (104, 173), (104, 237), (104, 182), (104, 246), (59, 104), (104, 191), (104, 136), (104, 255), (8, 104), (30, 104), (85, 104), (74, 104), (19, 104), (104, 221), (104, 166), (104, 285), (104, 111), (104, 230), (21, 104), (104, 294), (87, 104), (104, 120), (104, 239), (104, 184), (104, 248), (36, 104), (47, 104), (91, 104), (104, 193), (51, 104), (104, 150), (38, 104), (104, 168), (104, 113), (53, 104), (104, 122), (104, 241), (64, 104), (104, 250), (11, 104), (66, 104), (104, 152), (104, 216), (26, 104), (104, 280), (81, 104), (104, 106), (104, 225), (104, 161), (104, 289), (104, 115), (104, 298), (104, 124), (104, 243), (104, 252), (28, 104), (17, 104), (83, 104), (94, 104), (104, 145), (32, 104), (43, 104), (98, 104), (104, 209), (104, 218), (104, 163), (104, 282), (104, 108), (104, 227), (104, 236), (104, 181), (104, 245), (45, 104), (56, 104), (5, 104), (60, 104), (104, 147), (104, 266), (104, 156), (104, 275), (104, 220), (7, 104), (73, 104), (104, 174), (104, 238), (104, 195), (9, 104), (75, 104), (104, 140), (104, 268), (24, 104), (104, 158), (104, 277), (35, 104), (90, 104), (79, 104), (101, 104), (104, 286), (104, 231), (104, 295), (37, 104), (92, 104)}",206,144921,0.4317002296447754
