graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_200_14926_1,200,14926,132,"{(152, 182), (141, 182), (33, 182), (44, 182), (88, 182), (99, 182), (154, 182), (103, 182), (114, 182), (169, 182), (50, 182), (61, 182), (116, 182), (127, 182), (171, 182), (182, 191), (10, 182), (131, 182), (63, 182), (23, 182), (12, 182), (67, 182), (89, 182), (133, 182), (144, 182), (27, 182), (93, 182), (182, 184), (182, 193), (25, 182), (106, 182), (84, 182), (95, 182), (110, 182), (182, 186), (163, 182), (182, 195), (46, 182), (57, 182), (112, 182), (123, 182), (68, 182), (178, 182), (6, 182), (70, 182), (125, 182), (180, 182), (19, 182), (30, 182), (8, 182), (85, 182), (151, 182), (182, 188), (87, 182), (36, 182), (47, 182), (181, 182), (168, 182), (182, 190), (51, 182), (182, 199), (49, 182), (38, 182), (104, 182), (64, 182), (53, 182), (182, 183), (182, 192), (0, 182), (11, 182), (132, 182), (176, 182), (15, 182), (26, 182), (81, 182), (136, 182), (147, 182), (134, 182), (17, 182), (28, 182), (182, 185), (160, 182), (138, 182), (32, 182), (43, 182), (164, 182), (45, 182), (111, 182), (100, 182), (166, 182), (177, 182), (155, 182), (5, 182), (126, 182), (179, 182), (73, 182), (62, 182), (139, 182), (128, 182), (22, 182), (77, 182), (143, 182), (130, 182), (13, 182), (24, 182), (101, 182), (35, 182), (156, 182), (145, 182), (39, 182), (37, 182), (158, 182), (52, 182), (107, 182), (162, 182), (173, 182), (182, 194), (54, 182), (109, 182), (120, 182), (175, 182), (14, 182), (58, 182), (69, 182), (124, 182), (135, 182), (182, 187), (16, 182), (71, 182), (82, 182), (137, 182), (31, 182)}",400,160608,0.038655996322631836
Graph_200_19900_0,200,19900,199,"{(21, 199), (87, 199), (177, 199), (142, 199), (153, 199), (36, 199), (126, 199), (91, 199), (102, 199), (47, 199), (181, 199), (51, 199), (49, 199), (38, 199), (104, 199), (115, 199), (194, 199), (159, 199), (170, 199), (183, 199), (53, 199), (64, 199), (119, 199), (143, 199), (11, 199), (0, 199), (66, 199), (132, 199), (121, 199), (176, 199), (26, 199), (15, 199), (81, 199), (134, 199), (17, 199), (28, 199), (83, 199), (173, 199), (138, 199), (160, 199), (94, 199), (149, 199), (162, 199), (32, 199), (122, 199), (98, 199), (43, 199), (34, 199), (45, 199), (111, 199), (190, 199), (166, 199), (56, 199), (100, 199), (155, 199), (5, 199), (60, 199), (113, 199), (192, 199), (179, 199), (7, 199), (18, 199), (62, 199), (73, 199), (117, 199), (139, 199), (152, 199), (128, 199), (22, 199), (77, 199), (9, 199), (75, 199), (130, 199), (196, 199), (24, 199), (35, 199), (13, 199), (79, 199), (90, 199), (101, 199), (145, 199), (156, 199), (169, 199), (39, 199), (37, 199), (92, 199), (182, 199), (158, 199), (41, 199), (131, 199), (52, 199), (197, 199), (96, 199), (107, 199), (118, 199), (186, 199), (1, 199), (54, 199), (109, 199), (120, 199), (175, 199), (188, 199), (3, 199), (14, 199), (58, 199), (69, 199), (124, 199), (148, 199), (80, 199), (135, 199), (16, 199), (82, 199), (172, 199), (71, 199), (137, 199), (20, 199), (31, 199), (97, 199), (86, 199), (141, 199), (44, 199), (33, 199), (88, 199), (99, 199), (167, 199), (189, 199), (154, 199), (165, 199), (178, 199), (48, 199), (103, 199), (114, 199), (193, 199), (50, 199), (61, 199), (127, 199), (105, 199), (116, 199), (171, 199), (195, 199), (10, 199), (76, 199), (65, 199), (63, 199), (184, 199), (12, 199), (23, 199), (89, 199), (168, 199), (133, 199), (144, 199), (67, 199), (78, 199), (157, 199), (27, 199), (93, 199), (25, 199), (146, 199), (29, 199), (40, 199), (84, 199), (174, 199), (150, 199), (95, 199), (106, 199), (161, 199), (185, 199), (55, 199), (110, 199), (42, 199), (108, 199), (187, 199), (163, 199), (198, 199), (2, 199), (46, 199), (136, 199), (112, 199), (147, 199), (57, 199), (68, 199), (123, 199), (6, 199), (72, 199), (4, 199), (59, 199), (70, 199), (125, 199), (180, 199), (191, 199), (8, 199), (19, 199), (85, 199), (30, 199), (74, 199), (129, 199), (140, 199), (151, 199), (164, 199)}",400,200400,0.04454445838928223
Graph_200_19900_1,200,19900,199,"{(128, 197), (104, 197), (115, 197), (183, 197), (194, 197), (139, 197), (77, 197), (53, 197), (64, 197), (143, 197), (196, 197), (11, 197), (0, 197), (66, 197), (145, 197), (121, 197), (132, 197), (156, 197), (197, 198), (26, 197), (15, 197), (81, 197), (158, 197), (134, 197), (17, 197), (118, 197), (83, 197), (94, 197), (28, 197), (162, 197), (173, 197), (32, 197), (43, 197), (122, 197), (175, 197), (34, 197), (56, 197), (124, 197), (45, 197), (100, 197), (111, 197), (135, 197), (190, 197), (49, 197), (5, 197), (60, 197), (113, 197), (192, 197), (18, 197), (7, 197), (62, 197), (141, 197), (152, 197), (73, 197), (117, 197), (22, 197), (9, 197), (75, 197), (154, 197), (130, 197), (165, 197), (13, 197), (103, 197), (79, 197), (90, 197), (169, 197), (24, 197), (35, 197), (101, 197), (114, 197), (39, 197), (37, 197), (92, 197), (171, 197), (182, 197), (41, 197), (131, 197), (52, 197), (186, 197), (96, 197), (107, 197), (1, 197), (184, 197), (54, 197), (144, 197), (109, 197), (188, 197), (120, 197), (133, 197), (14, 197), (93, 197), (58, 197), (69, 197), (80, 197), (148, 197), (3, 197), (197, 199), (16, 197), (82, 197), (172, 197), (137, 197), (71, 197), (150, 197), (161, 197), (31, 197), (20, 197), (97, 197), (86, 197), (110, 197), (33, 197), (44, 197), (88, 197), (178, 197), (99, 197), (123, 197), (167, 197), (189, 197), (72, 197), (48, 197), (193, 197), (191, 197), (180, 197), (50, 197), (129, 197), (151, 197), (105, 197), (127, 197), (140, 197), (61, 197), (116, 197), (195, 197), (10, 197), (65, 197), (76, 197), (63, 197), (153, 197), (12, 197), (23, 197), (89, 197), (67, 197), (78, 197), (157, 197), (168, 197), (27, 197), (25, 197), (159, 197), (146, 197), (170, 197), (29, 197), (40, 197), (84, 197), (106, 197), (174, 197), (185, 197), (95, 197), (119, 197), (55, 197), (42, 197), (108, 197), (176, 197), (163, 197), (187, 197), (2, 197), (46, 197), (57, 197), (112, 197), (68, 197), (136, 197), (147, 197), (6, 197), (4, 197), (70, 197), (138, 197), (125, 197), (160, 197), (59, 197), (149, 197), (8, 197), (19, 197), (30, 197), (74, 197), (85, 197), (98, 197), (164, 197), (21, 197), (87, 197), (166, 197), (177, 197), (142, 197), (155, 197), (47, 197), (126, 197), (36, 197), (181, 197), (91, 197), (102, 197), (51, 197), (179, 197), (38, 197)}",400,200400,0.05750107765197754
Graph_250_3891_0,250,3891,17,"{(189, 201), (189, 210), (9, 189), (151, 189), (104, 189), (23, 189), (189, 222), (2, 189), (89, 189), (189, 231), (19, 189), (112, 189), (69, 189), (31, 189), (48, 189), (141, 189), (27, 189)}",750,142817,0.08203840255737305
Graph_250_3891_1,250,3891,19,"{(120, 129), (14, 120), (58, 120), (5, 120), (120, 177), (53, 120), (120, 122), (120, 235), (120, 146), (2, 120), (120, 158), (120, 234), (120, 185), (19, 120), (120, 142), (120, 221), (67, 120), (120, 227), (89, 120)}",750,142817,0.03795742988586426
Graph_250_7782_0,250,7782,44,"{(189, 201), (189, 210), (92, 189), (158, 189), (17, 189), (189, 222), (94, 189), (116, 189), (19, 189), (171, 189), (189, 231), (151, 189), (10, 189), (189, 243), (54, 189), (23, 189), (89, 189), (133, 189), (155, 189), (69, 189), (27, 189), (93, 189), (189, 227), (126, 189), (189, 245), (104, 189), (189, 199), (128, 189), (31, 189), (48, 189), (141, 189), (9, 189), (189, 229), (189, 235), (11, 189), (44, 189), (189, 244), (189, 238), (2, 189), (24, 189), (189, 247), (112, 189), (189, 195), (39, 189)}",750,189509,0.04379868507385254
Graph_250_7782_1,250,7782,42,"{(34, 117), (102, 117), (117, 197), (117, 203), (117, 142), (117, 206), (117, 169), (49, 117), (95, 117), (38, 117), (71, 117), (18, 117), (117, 236), (117, 178), (110, 117), (117, 126), (117, 193), (117, 144), (117, 211), (79, 117), (66, 117), (117, 226), (117, 165), (35, 117), (46, 117), (13, 117), (117, 223), (117, 174), (15, 117), (117, 238), (117, 241), (4, 117), (117, 137), (117, 140), (28, 117), (32, 117), (117, 158), (117, 231), (117, 170), (117, 173), (117, 240), (117, 237)}",1000,252762,0.05750131607055664
Graph_250_15563_0,250,15563,103,"{(21, 199), (87, 199), (142, 199), (153, 199), (47, 199), (126, 199), (36, 199), (199, 232), (38, 199), (49, 199), (115, 199), (159, 199), (64, 199), (199, 225), (176, 199), (15, 199), (28, 199), (94, 199), (138, 199), (149, 199), (43, 199), (98, 199), (199, 248), (166, 199), (155, 199), (5, 199), (192, 199), (199, 241), (62, 199), (128, 199), (117, 199), (139, 199), (22, 199), (199, 204), (9, 199), (75, 199), (13, 199), (24, 199), (169, 199), (156, 199), (39, 199), (199, 206), (37, 199), (52, 199), (131, 199), (118, 199), (41, 199), (96, 199), (107, 199), (197, 199), (199, 236), (199, 245), (109, 199), (175, 199), (14, 199), (3, 199), (69, 199), (80, 199), (135, 199), (199, 220), (16, 199), (31, 199), (141, 199), (199, 222), (88, 199), (189, 199), (165, 199), (48, 199), (199, 240), (103, 199), (114, 199), (193, 199), (199, 249), (195, 199), (171, 199), (23, 199), (78, 199), (157, 199), (89, 199), (144, 199), (27, 199), (199, 208), (93, 199), (199, 244), (40, 199), (95, 199), (161, 199), (199, 201), (199, 210), (199, 219), (163, 199), (68, 199), (136, 199), (123, 199), (72, 199), (4, 199), (70, 199), (199, 212), (30, 199), (19, 199), (74, 199), (85, 199), (151, 199)}",500,188504,0.05065631866455078
Graph_250_15563_1,250,15563,103,"{(59, 238), (160, 238), (70, 238), (215, 238), (204, 238), (8, 238), (219, 238), (217, 238), (56, 238), (21, 238), (238, 245), (177, 238), (155, 238), (166, 238), (60, 238), (181, 238), (73, 238), (38, 238), (49, 238), (62, 238), (117, 238), (77, 238), (130, 238), (196, 238), (11, 238), (79, 238), (90, 238), (156, 238), (211, 238), (41, 238), (17, 238), (107, 238), (96, 238), (173, 238), (28, 238), (52, 238), (1, 238), (122, 238), (175, 238), (69, 238), (135, 238), (82, 238), (137, 238), (18, 238), (238, 244), (141, 238), (218, 238), (99, 238), (154, 238), (220, 238), (48, 238), (13, 238), (24, 238), (61, 238), (182, 238), (226, 238), (237, 238), (10, 238), (65, 238), (131, 238), (197, 238), (184, 238), (89, 238), (67, 238), (133, 238), (144, 238), (27, 238), (3, 238), (146, 238), (40, 238), (150, 238), (172, 238), (110, 238), (231, 238), (108, 238), (46, 238), (112, 238), (191, 238), (85, 238), (129, 238), (87, 238), (63, 238), (36, 238), (238, 248), (102, 238), (157, 238), (223, 238), (115, 238), (159, 238), (225, 238), (29, 238), (185, 238), (174, 238), (66, 238), (42, 238), (121, 238), (26, 238), (2, 238), (81, 238), (15, 238), (136, 238), (202, 238), (134, 238)}",750,282881,0.05163145065307617
Graph_250_23344_0,250,23344,165,"{(21, 199), (87, 199), (177, 199), (142, 199), (153, 199), (36, 199), (199, 205), (47, 199), (126, 199), (199, 232), (38, 199), (49, 199), (104, 199), (115, 199), (159, 199), (194, 199), (64, 199), (143, 199), (119, 199), (199, 207), (199, 225), (11, 199), (66, 199), (176, 199), (15, 199), (199, 246), (199, 200), (134, 199), (17, 199), (28, 199), (94, 199), (162, 199), (160, 199), (138, 199), (149, 199), (43, 199), (122, 199), (98, 199), (199, 248), (111, 199), (166, 199), (155, 199), (199, 211), (5, 199), (113, 199), (192, 199), (18, 199), (199, 241), (7, 199), (152, 199), (128, 199), (62, 199), (117, 199), (139, 199), (22, 199), (77, 199), (199, 204), (9, 199), (75, 199), (130, 199), (13, 199), (24, 199), (101, 199), (169, 199), (156, 199), (145, 199), (39, 199), (199, 206), (37, 199), (92, 199), (182, 199), (158, 199), (41, 199), (131, 199), (107, 199), (197, 199), (52, 199), (96, 199), (118, 199), (199, 227), (1, 199), (199, 236), (199, 245), (120, 199), (109, 199), (175, 199), (14, 199), (3, 199), (80, 199), (69, 199), (135, 199), (124, 199), (199, 220), (16, 199), (71, 199), (82, 199), (172, 199), (199, 247), (20, 199), (31, 199), (97, 199), (141, 199), (199, 230), (33, 199), (199, 222), (88, 199), (99, 199), (165, 199), (189, 199), (48, 199), (199, 240), (103, 199), (193, 199), (114, 199), (199, 249), (116, 199), (195, 199), (127, 199), (171, 199), (105, 199), (199, 224), (76, 199), (199, 233), (23, 199), (78, 199), (157, 199), (144, 199), (168, 199), (89, 199), (27, 199), (199, 208), (93, 199), (199, 226), (199, 235), (146, 199), (199, 244), (40, 199), (95, 199), (106, 199), (161, 199), (185, 199), (55, 199), (199, 201), (199, 210), (199, 219), (163, 199), (199, 228), (2, 199), (57, 199), (136, 199), (68, 199), (123, 199), (199, 237), (72, 199), (4, 199), (70, 199), (199, 212), (19, 199), (30, 199), (199, 221), (74, 199), (140, 199), (85, 199), (129, 199), (151, 199)}",750,376253,0.0833122730255127
Graph_250_23344_1,250,23344,166,"{(14, 175), (3, 175), (80, 175), (175, 248), (135, 175), (58, 175), (124, 175), (175, 184), (175, 202), (71, 175), (82, 175), (175, 232), (86, 175), (97, 175), (141, 175), (152, 175), (175, 177), (175, 241), (175, 186), (175, 195), (33, 175), (44, 175), (99, 175), (165, 175), (154, 175), (169, 175), (175, 225), (175, 243), (175, 188), (50, 175), (175, 197), (105, 175), (127, 175), (65, 175), (175, 227), (175, 236), (12, 175), (175, 181), (78, 175), (67, 175), (23, 175), (89, 175), (175, 190), (93, 175), (148, 175), (25, 175), (146, 175), (175, 220), (40, 175), (29, 175), (84, 175), (95, 175), (150, 175), (172, 175), (175, 238), (175, 183), (55, 175), (175, 247), (42, 175), (108, 175), (2, 175), (57, 175), (175, 213), (167, 175), (175, 222), (6, 175), (175, 231), (175, 176), (175, 185), (175, 249), (59, 175), (30, 175), (19, 175), (74, 175), (164, 175), (151, 175), (129, 175), (140, 175), (175, 206), (175, 233), (87, 175), (142, 175), (36, 175), (91, 175), (157, 175), (168, 175), (51, 175), (175, 208), (175, 217), (38, 175), (104, 175), (115, 175), (170, 175), (159, 175), (175, 226), (53, 175), (64, 175), (174, 175), (175, 192), (11, 175), (0, 175), (66, 175), (175, 201), (132, 175), (175, 210), (175, 219), (15, 175), (81, 175), (175, 228), (136, 175), (134, 175), (17, 175), (28, 175), (83, 175), (149, 175), (175, 194), (175, 203), (32, 175), (43, 175), (175, 221), (175, 230), (56, 175), (45, 175), (166, 175), (175, 187), (5, 175), (60, 175), (126, 175), (175, 205), (175, 214), (113, 175), (175, 223), (7, 175), (18, 175), (73, 175), (139, 175), (77, 175), (175, 180), (175, 244), (175, 189), (9, 175), (175, 198), (75, 175), (130, 175), (175, 207), (24, 175), (13, 175), (79, 175), (90, 175), (145, 175), (39, 175), (37, 175), (175, 246), (158, 175), (175, 191), (175, 200), (41, 175), (52, 175), (118, 175), (107, 175), (162, 175), (173, 175), (1, 175), (122, 175), (54, 175), (120, 175)}",500,250752,0.0492246150970459
Graph_250_31125_0,250,31125,249,"{(84, 249), (185, 249), (95, 249), (240, 249), (106, 249), (174, 249), (55, 249), (42, 249), (108, 249), (176, 249), (163, 249), (187, 249), (198, 249), (242, 249), (2, 249), (46, 249), (68, 249), (112, 249), (123, 249), (202, 249), (57, 249), (136, 249), (147, 249), (6, 249), (72, 249), (4, 249), (59, 249), (70, 249), (149, 249), (204, 249), (215, 249), (125, 249), (160, 249), (8, 249), (30, 249), (74, 249), (85, 249), (19, 249), (219, 249), (164, 249), (217, 249), (21, 249), (87, 249), (166, 249), (153, 249), (221, 249), (232, 249), (243, 249), (142, 249), (155, 249), (177, 249), (36, 249), (47, 249), (91, 249), (102, 249), (126, 249), (181, 249), (51, 249), (234, 249), (38, 249), (49, 249), (115, 249), (104, 249), (159, 249), (238, 249), (139, 249), (183, 249), (194, 249), (64, 249), (143, 249), (53, 249), (196, 249), (236, 249), (11, 249), (0, 249), (66, 249), (145, 249), (132, 249), (211, 249), (222, 249), (121, 249), (156, 249), (200, 249), (26, 249), (15, 249), (81, 249), (134, 249), (213, 249), (224, 249), (17, 249), (28, 249), (83, 249), (162, 249), (94, 249), (138, 249), (173, 249), (228, 249), (239, 249), (32, 249), (40, 249), (43, 249), (98, 249), (122, 249), (175, 249), (241, 249), (230, 249), (45, 249), (34, 249), (111, 249), (56, 249), (100, 249), (245, 249), (124, 249), (135, 249), (190, 249), (5, 249), (60, 249), (113, 249), (192, 249), (179, 249), (247, 249), (203, 249), (7, 249), (18, 249), (62, 249), (141, 249), (73, 249), (117, 249), (128, 249), (152, 249), (207, 249), (218, 249), (22, 249), (77, 249), (205, 249), (9, 249), (75, 249), (165, 249), (130, 249), (209, 249), (154, 249), (220, 249), (24, 249), (35, 249), (79, 249), (101, 249), (114, 249), (169, 249), (235, 249), (13, 249), (90, 249), (39, 249), (37, 249), (92, 249), (171, 249), (158, 249), (182, 249), (226, 249), (237, 249), (248, 249), (41, 249), (131, 249), (96, 249), (197, 249), (52, 249), (107, 249), (118, 249), (186, 249), (1, 249), (54, 249), (144, 249), (109, 249), (188, 249), (210, 249), (120, 249), (199, 249), (3, 249), (14, 249), (80, 249), (148, 249), (58, 249), (214, 249), (69, 249), (93, 249), (201, 249), (16, 249), (82, 249), (71, 249), (137, 249), (150, 249), (161, 249), (172, 249), (216, 249), (227, 249), (20, 249), (31, 249), (97, 249), (86, 249), (110, 249), (231, 249), (229, 249), (33, 249), (44, 249), (88, 249), (167, 249), (178, 249), (233, 249), (244, 249), (99, 249), (189, 249), (48, 249), (103, 249), (193, 249), (180, 249), (191, 249), (246, 249), (50, 249), (129, 249), (105, 249), (116, 249), (127, 249), (195, 249), (206, 249), (61, 249), (140, 249), (10, 249), (151, 249), (76, 249), (65, 249), (63, 249), (208, 249), (184, 249), (23, 249), (12, 249), (67, 249), (78, 249), (168, 249), (212, 249), (89, 249), (133, 249), (157, 249), (223, 249), (27, 249), (25, 249), (170, 249), (146, 249), (225, 249), (29, 249), (119, 249)}",500,313000,0.08062314987182617
Graph_250_31125_1,250,31125,249,"{(84, 249), (95, 249), (106, 249), (240, 249), (174, 249), (185, 249), (55, 249), (42, 249), (108, 249), (176, 249), (187, 249), (198, 249), (163, 249), (242, 249), (2, 249), (46, 249), (57, 249), (112, 249), (136, 249), (147, 249), (68, 249), (123, 249), (202, 249), (6, 249), (72, 249), (4, 249), (59, 249), (70, 249), (125, 249), (149, 249), (160, 249), (204, 249), (215, 249), (8, 249), (30, 249), (85, 249), (19, 249), (74, 249), (219, 249), (164, 249), (217, 249), (21, 249), (225, 249), (87, 249), (177, 249), (142, 249), (243, 249), (153, 249), (155, 249), (166, 249), (221, 249), (232, 249), (36, 249), (47, 249), (91, 249), (102, 249), (126, 249), (181, 249), (51, 249), (234, 249), (38, 249), (49, 249), (115, 249), (183, 249), (104, 249), (139, 249), (159, 249), (194, 249), (238, 249), (64, 249), (53, 249), (29, 249), (143, 249), (196, 249), (0, 249), (11, 249), (66, 249), (145, 249), (121, 249), (200, 249), (211, 249), (132, 249), (156, 249), (222, 249), (15, 249), (26, 249), (81, 249), (134, 249), (213, 249), (224, 249), (17, 249), (28, 249), (94, 249), (162, 249), (83, 249), (228, 249), (239, 249), (138, 249), (173, 249), (43, 249), (32, 249), (98, 249), (122, 249), (175, 249), (241, 249), (230, 249), (34, 249), (135, 249), (100, 249), (45, 249), (111, 249), (190, 249), (245, 249), (56, 249), (124, 249), (5, 249), (60, 249), (113, 249), (203, 249), (179, 249), (192, 249), (247, 249), (7, 249), (18, 249), (73, 249), (141, 249), (117, 249), (128, 249), (152, 249), (207, 249), (62, 249), (218, 249), (22, 249), (77, 249), (205, 249), (9, 249), (75, 249), (154, 249), (130, 249), (165, 249), (209, 249), (220, 249), (35, 249), (13, 249), (24, 249), (79, 249), (90, 249), (235, 249), (101, 249), (114, 249), (169, 249), (39, 249), (37, 249), (92, 249), (171, 249), (158, 249), (237, 249), (182, 249), (226, 249), (248, 249), (41, 249), (52, 249), (96, 249), (107, 249), (118, 249), (186, 249), (131, 249), (197, 249), (1, 249), (54, 249), (144, 249), (109, 249), (199, 249), (210, 249), (120, 249), (188, 249), (3, 249), (14, 249), (58, 249), (69, 249), (80, 249), (214, 249), (93, 249), (148, 249), (201, 249), (16, 249), (71, 249), (172, 249), (82, 249), (137, 249), (150, 249), (161, 249), (216, 249), (227, 249), (31, 249), (20, 249), (97, 249), (86, 249), (110, 249), (231, 249), (229, 249), (33, 249), (44, 249), (99, 249), (88, 249), (167, 249), (233, 249), (244, 249), (178, 249), (189, 249), (48, 249), (103, 249), (193, 249), (180, 249), (191, 249), (246, 249), (50, 249), (140, 249), (116, 249), (129, 249), (151, 249), (206, 249), (61, 249), (105, 249), (127, 249), (10, 249), (195, 249), (65, 249), (76, 249), (63, 249), (208, 249), (184, 249), (23, 249), (12, 249), (89, 249), (67, 249), (78, 249), (133, 249), (223, 249), (157, 249), (168, 249), (212, 249), (27, 249), (25, 249), (170, 249), (146, 249), (236, 249), (40, 249), (119, 249)}",500,313000,0.0670175552368164
Graph_300_5607_0,300,5607,20,"{(47, 59), (59, 192), (59, 152), (59, 97), (59, 219), (59, 234), (59, 246), (59, 124), (59, 200), (59, 206), (59, 184), (59, 62), (59, 245), (59, 77), (59, 263), (59, 202), (59, 153), (59, 156), (59, 278), (23, 59)}",600,136656,0.03226017951965332
Graph_300_5607_1,300,5607,23,"{(205, 286), (205, 243), (157, 205), (82, 205), (205, 291), (172, 205), (64, 205), (77, 205), (130, 205), (205, 272), (68, 205), (205, 281), (2, 205), (193, 205), (205, 241), (92, 205), (83, 205), (182, 205), (118, 205), (129, 205), (140, 205), (65, 205), (205, 219)}",600,136656,0.030256986618041992
Graph_300_11213_0,300,11213,52,"{(10, 95), (10, 220), (10, 43), (10, 107), (10, 58), (10, 241), (10, 119), (10, 64), (10, 183), (10, 134), (10, 18), (10, 21), (10, 265), (10, 204), (10, 210), (10, 88), (10, 219), (10, 271), (10, 36), (10, 103), (10, 222), (10, 280), (10, 286), (10, 228), (10, 173), (10, 243), (10, 127), (0, 10), (2, 10), (10, 84), (10, 200), (10, 206), (10, 209), (10, 96), (10, 99), (10, 266), (10, 157), (10, 44), (10, 47), (10, 50), (10, 230), (10, 114), (10, 53), (10, 184), (10, 77), (10, 16), (10, 141), (10, 199), (10, 138), (10, 83), (10, 86), (10, 211)}",900,272406,0.06779718399047852
Graph_300_11213_1,300,11213,54,"{(233, 292), (115, 233), (203, 233), (73, 233), (38, 233), (106, 233), (233, 240), (183, 233), (216, 233), (152, 233), (22, 233), (110, 233), (233, 270), (229, 233), (99, 233), (232, 233), (154, 233), (233, 282), (0, 233), (220, 233), (233, 285), (145, 233), (233, 291), (2, 233), (48, 233), (233, 239), (81, 233), (233, 297), (202, 233), (26, 233), (193, 233), (134, 233), (233, 263), (94, 233), (138, 233), (182, 233), (204, 233), (233, 275), (50, 233), (129, 233), (65, 233), (233, 284), (164, 233), (233, 281), (122, 233), (233, 238), (109, 233), (142, 233), (233, 247), (233, 256), (210, 233), (12, 233), (56, 233), (135, 233)}",900,272406,0.06706905364990234
Graph_300_22426_0,300,22426,125,"{(15, 259), (15, 85), (15, 149), (15, 158), (15, 222), (15, 167), (15, 78), (15, 32), (15, 151), (15, 96), (15, 160), (15, 224), (15, 117), (15, 62), (15, 126), (15, 71), (15, 135), (15, 80), (15, 263), (15, 208), (15, 46), (15, 55), (15, 119), (15, 64), (15, 183), (15, 247), (15, 18), (15, 256), (15, 146), (15, 265), (15, 112), (15, 121), (10, 15), (15, 66), (15, 194), (15, 258), (15, 203), (15, 148), (15, 267), (15, 212), (15, 276), (15, 59), (15, 178), (15, 123), (15, 68), (15, 141), (15, 98), (15, 43), (15, 162), (15, 226), (15, 52), (15, 171), (15, 116), (15, 235), (15, 180), (15, 125), (15, 70), (15, 189), (15, 253), (15, 262), (6, 15), (15, 91), (15, 155), (15, 100), (15, 109), (15, 54), (15, 173), (15, 118), (15, 63), (15, 127), (15, 191), (15, 255), (15, 102), (15, 221), (15, 56), (15, 175), (15, 120), (15, 239), (15, 150), (15, 95), (15, 168), (15, 287), (15, 58), (15, 296), (11, 15), (15, 250), (15, 24), (15, 33), (15, 152), (15, 271), (15, 216), (15, 42), (15, 161), (15, 225), (15, 51), (15, 234), (15, 72), (15, 17), (15, 136), (15, 81), (15, 145), (15, 273), (15, 218), (15, 282), (15, 108), (15, 227), (15, 291), (5, 15), (15, 236), (15, 19), (15, 83), (15, 202), (15, 28), (15, 147), (15, 266), (15, 211), (15, 37), (15, 101), (15, 293), (15, 238), (15, 67), (13, 15), (15, 131), (15, 76), (15, 195)}",600,271208,0.07841014862060547
Graph_300_22426_1,300,22426,130,"{(14, 239), (80, 239), (16, 239), (82, 239), (71, 239), (137, 239), (227, 239), (192, 239), (203, 239), (239, 268), (31, 239), (20, 239), (97, 239), (239, 277), (152, 239), (231, 239), (239, 286), (189, 239), (154, 239), (165, 239), (209, 239), (48, 239), (61, 239), (116, 239), (195, 239), (10, 239), (239, 245), (131, 239), (239, 254), (184, 239), (67, 239), (89, 239), (212, 239), (93, 239), (239, 256), (29, 239), (84, 239), (185, 239), (95, 239), (106, 239), (174, 239), (55, 239), (42, 239), (108, 239), (239, 295), (239, 249), (57, 239), (46, 239), (112, 239), (202, 239), (178, 239), (215, 239), (180, 239), (191, 239), (239, 288), (19, 239), (8, 239), (74, 239), (164, 239), (239, 242), (219, 239), (129, 239), (151, 239), (153, 239), (142, 239), (208, 239), (232, 239), (36, 239), (239, 290), (239, 299), (239, 244), (49, 239), (115, 239), (194, 239), (238, 239), (119, 239), (239, 292), (11, 239), (239, 246), (200, 239), (176, 239), (222, 239), (26, 239), (136, 239), (210, 239), (239, 276), (239, 285), (28, 239), (94, 239), (83, 239), (149, 239), (239, 294), (204, 239), (239, 248), (43, 239), (230, 239), (56, 239), (111, 239), (190, 239), (239, 278), (239, 287), (239, 296), (234, 239), (73, 239), (128, 239), (207, 239), (139, 239), (183, 239), (77, 239), (143, 239), (9, 239), (75, 239), (130, 239), (169, 239), (156, 239), (39, 239), (239, 273), (239, 291), (237, 239), (107, 239), (197, 239), (162, 239), (173, 239), (186, 239), (1, 239), (239, 266), (54, 239), (109, 239), (239, 275), (175, 239)}",600,271208,0.05156540870666504
