graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_125_7750_0,125,7750,124,"{(61, 107), (61, 116), (50, 61), (61, 70), (10, 61), (61, 91), (61, 100), (12, 61), (23, 61), (61, 109), (61, 118), (27, 61), (61, 63), (25, 61), (29, 61), (40, 61), (61, 93), (61, 102), (55, 61), (61, 111), (61, 120), (42, 61), (2, 61), (46, 61), (57, 61), (61, 86), (6, 61), (61, 95), (61, 104), (4, 61), (61, 113), (59, 61), (61, 122), (8, 61), (19, 61), (30, 61), (61, 79), (61, 88), (21, 61), (61, 97), (61, 106), (61, 115), (36, 61), (47, 61), (51, 61), (61, 72), (61, 81), (38, 61), (49, 61), (61, 90), (61, 99), (53, 61), (61, 108), (0, 61), (11, 61), (61, 65), (61, 74), (61, 83), (15, 61), (26, 61), (61, 92), (61, 101), (17, 61), (28, 61), (61, 67), (32, 61), (43, 61), (61, 76), (61, 85), (61, 94), (61, 103), (34, 61), (45, 61), (56, 61), (5, 61), (60, 61), (61, 124), (61, 69), (61, 78), (61, 87), (7, 61), (18, 61), (61, 96), (22, 61), (61, 117), (9, 61), (61, 62), (61, 71), (13, 61), (24, 61), (35, 61), (61, 80), (61, 89), (39, 61), (37, 61), (61, 110), (61, 119), (61, 64), (41, 61), (52, 61), (61, 73), (1, 61), (61, 82), (54, 61), (3, 61), (14, 61), (58, 61), (61, 112), (61, 121), (61, 66), (61, 75), (61, 84), (16, 61), (20, 61), (31, 61), (61, 105), (61, 114), (61, 123), (61, 68), (33, 61), (61, 77), (44, 61), (48, 61), (61, 98)}",250,210000,0.39360618591308594
Graph_125_7750_1,125,7750,124,"{(61, 107), (61, 116), (50, 61), (61, 70), (10, 61), (61, 91), (61, 100), (12, 61), (23, 61), (61, 109), (61, 118), (27, 61), (61, 63), (25, 61), (29, 61), (40, 61), (61, 93), (61, 102), (55, 61), (61, 111), (61, 120), (42, 61), (2, 61), (46, 61), (57, 61), (61, 86), (6, 61), (61, 95), (61, 104), (4, 61), (61, 113), (59, 61), (61, 122), (8, 61), (19, 61), (30, 61), (61, 79), (61, 88), (21, 61), (61, 97), (61, 106), (61, 115), (36, 61), (47, 61), (51, 61), (61, 72), (61, 81), (38, 61), (49, 61), (61, 90), (61, 99), (53, 61), (61, 108), (0, 61), (11, 61), (61, 65), (61, 74), (61, 83), (15, 61), (26, 61), (61, 92), (61, 101), (17, 61), (28, 61), (61, 67), (32, 61), (43, 61), (61, 76), (61, 85), (61, 94), (61, 103), (34, 61), (45, 61), (56, 61), (5, 61), (60, 61), (61, 124), (61, 69), (61, 78), (61, 87), (7, 61), (18, 61), (61, 96), (22, 61), (61, 117), (9, 61), (61, 62), (61, 71), (13, 61), (24, 61), (35, 61), (61, 80), (61, 89), (39, 61), (37, 61), (61, 110), (61, 119), (61, 64), (41, 61), (52, 61), (61, 73), (1, 61), (61, 82), (54, 61), (3, 61), (14, 61), (58, 61), (61, 112), (61, 121), (61, 66), (61, 75), (61, 84), (16, 61), (20, 61), (31, 61), (61, 105), (61, 114), (61, 123), (61, 68), (33, 61), (61, 77), (44, 61), (48, 61), (61, 98)}",250,210000,0.38469576835632324
Graph_150_1397_0,150,1397,10,"{(51, 144), (51, 83), (51, 82), (44, 51), (51, 72), (15, 51), (48, 51), (51, 142), (51, 116), (51, 112)}",600,219349,0.09095168113708496
Graph_150_1397_1,150,1397,10,"{(22, 53), (52, 53), (53, 133), (53, 98), (53, 70), (53, 134), (53, 124), (53, 86), (12, 53), (7, 53)}",600,219349,0.11546492576599121
Graph_150_2794_0,150,2794,24,"{(47, 53), (53, 136), (16, 53), (53, 102), (53, 108), (7, 53), (18, 53), (22, 53), (53, 56), (53, 123), (53, 135), (53, 80), (42, 53), (53, 144), (44, 53), (53, 86), (53, 98), (26, 53), (53, 70), (53, 128), (53, 134), (19, 53), (53, 140), (53, 124)}",450,220147,0.15201187133789062
Graph_150_2794_1,150,2794,24,"{(76, 98), (76, 113), (76, 147), (61, 76), (52, 76), (76, 143), (76, 140), (76, 94), (76, 100), (23, 76), (69, 76), (76, 81), (76, 87), (76, 148), (71, 76), (40, 76), (62, 76), (73, 76), (76, 138), (11, 76), (33, 76), (24, 76), (76, 83), (15, 76)}",450,220147,0.16489458084106445
Graph_150_5588_0,150,5588,59,"{(40, 72), (40, 78), (40, 139), (32, 40), (40, 136), (40, 81), (40, 96), (40, 93), (40, 102), (40, 111), (40, 50), (40, 56), (12, 40), (3, 40), (40, 59), (40, 62), (40, 68), (40, 126), (40, 77), (40, 135), (40, 80), (25, 40), (40, 83), (40, 89), (40, 86), (7, 40), (40, 98), (40, 104), (40, 43), (40, 107), (40, 46), (40, 52), (22, 40), (40, 113), (40, 116), (40, 119), (40, 125), (40, 70), (9, 40), (40, 67), (40, 134), (40, 131), (40, 76), (40, 140), (2, 40), (15, 40), (26, 40), (40, 97), (40, 106), (40, 51), (40, 115), (40, 112), (40, 63), (40, 121), (40, 60), (28, 40), (40, 124), (40, 69), (40, 75)}",450,256469,0.29758429527282715
Graph_150_5588_1,150,5588,60,"{(31, 124), (31, 69), (1, 31), (31, 72), (31, 139), (31, 84), (31, 136), (31, 148), (31, 90), (31, 35), (5, 31), (27, 31), (31, 50), (31, 114), (31, 123), (16, 31), (31, 80), (31, 141), (31, 138), (18, 31), (7, 31), (19, 31), (31, 147), (31, 92), (31, 37), (31, 95), (31, 101), (22, 31), (31, 49), (31, 46), (31, 58), (31, 61), (0, 31), (31, 64), (31, 70), (31, 125), (31, 128), (31, 134), (31, 73), (31, 131), (31, 82), (6, 31), (31, 143), (31, 149), (31, 94), (31, 33), (31, 91), (8, 31), (31, 97), (31, 42), (31, 103), (4, 31), (31, 100), (31, 106), (31, 109), (31, 54), (31, 112), (30, 31), (31, 63), (31, 60)}",300,222342,0.3026113510131836
Graph_150_8382_0,150,8382,93,"{(4, 9), (8, 9), (9, 63), (9, 127), (9, 72), (9, 17), (9, 81), (9, 26), (9, 145), (9, 56), (9, 65), (9, 10), (9, 138), (9, 28), (9, 147), (9, 92), (9, 113), (9, 58), (9, 122), (9, 67), (9, 12), (0, 9), (9, 140), (9, 85), (9, 149), (9, 42), (9, 115), (9, 78), (9, 142), (9, 108), (9, 53), (9, 117), (5, 9), (9, 126), (9, 71), (9, 16), (9, 144), (9, 37), (9, 101), (9, 46), (9, 110), (9, 119), (9, 128), (9, 73), (9, 30), (9, 39), (9, 103), (9, 48), (9, 112), (9, 57), (9, 121), (9, 66), (9, 130), (1, 9), (9, 23), (9, 96), (9, 41), (9, 105), (9, 50), (9, 114), (9, 59), (9, 123), (9, 25), (9, 34), (9, 98), (9, 43), (9, 52), (9, 116), (9, 125), (9, 18), (9, 45), (9, 109), (9, 118), (9, 11), (9, 84), (9, 148), (9, 38), (9, 102), (9, 111), (9, 68), (9, 13), (9, 132), (9, 77), (9, 86), (9, 31), (9, 95), (9, 40), (9, 104), (9, 15), (9, 134), (2, 9), (9, 79), (9, 97)}",300,247488,0.4077272415161133
Graph_150_8382_1,150,8382,96,"{(120, 129), (80, 129), (45, 129), (129, 146), (31, 129), (7, 129), (86, 129), (97, 129), (88, 129), (75, 129), (129, 130), (129, 139), (48, 129), (13, 129), (24, 129), (103, 129), (114, 129), (129, 148), (37, 129), (116, 129), (105, 129), (127, 129), (10, 129), (76, 129), (129, 141), (67, 129), (54, 129), (78, 129), (3, 129), (14, 129), (93, 129), (129, 143), (84, 129), (95, 129), (106, 129), (55, 129), (110, 129), (108, 129), (46, 129), (57, 129), (6, 129), (85, 129), (74, 129), (129, 138), (87, 129), (36, 129), (12, 129), (47, 129), (91, 129), (51, 129), (129, 131), (25, 129), (104, 129), (115, 129), (64, 129), (119, 129), (129, 133), (66, 129), (42, 129), (2, 129), (81, 129), (4, 129), (94, 129), (59, 129), (70, 129), (32, 129), (8, 129), (30, 129), (43, 129), (129, 147), (21, 129), (111, 129), (100, 129), (5, 129), (60, 129), (126, 129), (113, 129), (129, 140), (62, 129), (38, 129), (117, 129), (49, 129), (128, 129), (129, 149), (22, 129), (0, 129), (11, 129), (90, 129), (129, 142), (39, 129), (92, 129), (41, 129), (17, 129), (28, 129), (52, 129), (122, 129)}",300,247488,0.4234142303466797
Graph_150_11175_0,150,11175,149,"{(34, 74), (45, 74), (56, 74), (74, 119), (5, 74), (74, 128), (60, 74), (74, 137), (74, 82), (74, 146), (74, 91), (7, 74), (18, 74), (62, 74), (73, 74), (22, 74), (74, 112), (74, 121), (74, 130), (9, 74), (74, 75), (74, 139), (74, 84), (74, 148), (13, 74), (24, 74), (35, 74), (39, 74), (74, 114), (37, 74), (74, 123), (74, 132), (74, 77), (41, 74), (52, 74), (74, 141), (1, 74), (54, 74), (74, 107), (74, 116), (3, 74), (14, 74), (58, 74), (69, 74), (74, 125), (74, 134), (74, 79), (74, 143), (16, 74), (71, 74), (74, 100), (20, 74), (31, 74), (74, 109), (74, 118), (74, 127), (74, 136), (33, 74), (44, 74), (72, 74), (48, 74), (74, 93), (74, 102), (74, 111), (74, 120), (74, 129), (50, 74), (61, 74), (10, 74), (65, 74), (74, 86), (74, 95), (63, 74), (74, 104), (74, 113), (12, 74), (23, 74), (67, 74), (74, 122), (51, 74), (27, 74), (25, 74), (74, 88), (74, 97), (29, 74), (40, 74), (74, 106), (74, 115), (55, 74), (74, 124), (42, 74), (74, 81), (2, 74), (74, 145), (46, 74), (57, 74), (68, 74), (74, 90), (74, 99), (6, 74), (74, 108), (74, 117), (4, 74), (59, 74), (70, 74), (8, 74), (19, 74), (30, 74), (74, 138), (74, 83), (74, 147), (74, 92), (74, 101), (74, 110), (21, 74), (36, 74), (47, 74), (74, 131), (74, 76), (74, 140), (74, 85), (74, 149), (74, 94), (38, 74), (49, 74), (74, 103), (53, 74), (64, 74), (74, 133), (74, 78), (0, 74), (11, 74), (66, 74), (74, 142), (74, 87), (74, 96), (15, 74), (26, 74), (74, 105), (17, 74), (28, 74), (74, 126), (74, 135), (74, 80), (32, 74), (43, 74), (74, 89), (74, 144), (74, 98)}",300,272625,0.5914478302001953
Graph_150_11175_1,150,11175,149,"{(34, 74), (45, 74), (56, 74), (74, 119), (5, 74), (74, 128), (60, 74), (74, 137), (74, 82), (74, 146), (74, 91), (7, 74), (18, 74), (62, 74), (73, 74), (22, 74), (74, 112), (74, 121), (74, 130), (9, 74), (74, 75), (74, 139), (74, 84), (74, 148), (13, 74), (24, 74), (35, 74), (39, 74), (74, 114), (37, 74), (74, 123), (74, 132), (74, 77), (41, 74), (52, 74), (74, 141), (1, 74), (54, 74), (74, 107), (74, 116), (3, 74), (14, 74), (58, 74), (69, 74), (74, 125), (74, 134), (74, 79), (74, 143), (16, 74), (71, 74), (74, 100), (20, 74), (31, 74), (74, 109), (74, 118), (74, 127), (74, 136), (33, 74), (44, 74), (72, 74), (48, 74), (74, 93), (74, 102), (74, 111), (74, 120), (74, 129), (50, 74), (61, 74), (10, 74), (65, 74), (74, 86), (74, 95), (63, 74), (74, 104), (74, 113), (12, 74), (23, 74), (67, 74), (74, 122), (51, 74), (27, 74), (25, 74), (74, 88), (74, 97), (29, 74), (40, 74), (74, 106), (74, 115), (55, 74), (74, 124), (42, 74), (74, 81), (2, 74), (74, 145), (46, 74), (57, 74), (68, 74), (74, 90), (74, 99), (6, 74), (74, 108), (74, 117), (4, 74), (59, 74), (70, 74), (8, 74), (19, 74), (30, 74), (74, 138), (74, 83), (74, 147), (74, 92), (74, 101), (74, 110), (21, 74), (36, 74), (47, 74), (74, 131), (74, 76), (74, 140), (74, 85), (74, 149), (74, 94), (38, 74), (49, 74), (74, 103), (53, 74), (64, 74), (74, 133), (74, 78), (0, 74), (11, 74), (66, 74), (74, 142), (74, 87), (74, 96), (15, 74), (26, 74), (74, 105), (17, 74), (28, 74), (74, 126), (74, 135), (74, 80), (32, 74), (43, 74), (74, 89), (74, 144), (74, 98)}",300,272625,0.5512213706970215
Graph_175_1904_0,175,1904,13,"{(23, 162), (86, 162), (124, 162), (136, 162), (15, 162), (72, 162), (44, 162), (88, 162), (116, 162), (138, 162), (133, 162), (71, 162), (47, 162)}",525,245777,0.12848258018493652
Graph_175_1904_1,175,1904,12,"{(51, 140), (51, 101), (11, 51), (33, 51), (36, 51), (41, 51), (7, 51), (48, 51), (51, 65), (51, 129), (51, 87), (51, 133)}",525,245777,0.12214255332946777
Graph_175_3807_0,175,3807,29,"{(27, 53), (53, 72), (47, 53), (53, 133), (53, 139), (53, 87), (53, 151), (16, 53), (53, 108), (18, 53), (22, 53), (53, 132), (53, 83), (0, 53), (44, 53), (53, 86), (53, 153), (53, 98), (48, 53), (53, 150), (53, 113), (53, 116), (4, 53), (53, 70), (53, 134), (53, 79), (8, 53), (53, 158), (53, 173)}",525,270516,0.24060297012329102
Graph_175_3807_1,175,3807,29,"{(76, 101), (76, 119), (37, 76), (17, 76), (74, 76), (1, 76), (76, 140), (76, 88), (76, 155), (76, 158), (76, 161), (23, 76), (13, 76), (60, 76), (76, 78), (25, 76), (76, 148), (16, 76), (71, 76), (20, 76), (53, 76), (76, 169), (76, 166), (76, 138), (0, 76), (33, 76), (24, 76), (68, 76), (76, 147)}",350,239363,0.20848536491394043
Graph_175_7613_0,175,7613,70,"{(4, 49), (49, 81), (19, 49), (41, 49), (49, 145), (10, 49), (43, 49), (49, 154), (49, 160), (1, 49), (49, 96), (49, 102), (49, 108), (49, 163), (49, 120), (49, 59), (23, 49), (34, 49), (49, 126), (49, 65), (49, 71), (49, 129), (49, 80), (5, 49), (49, 144), (49, 83), (49, 147), (49, 86), (49, 150), (49, 95), (49, 101), (49, 159), (49, 165), (49, 104), (25, 49), (49, 107), (49, 168), (18, 49), (49, 171), (49, 110), (31, 49), (49, 64), (49, 70), (49, 128), (49, 134), (49, 73), (49, 76), (49, 82), (49, 79), (49, 146), (49, 143), (49, 88), (11, 49), (49, 97), (49, 155), (0, 49), (49, 106), (15, 49), (49, 103), (49, 54), (6, 49), (49, 112), (49, 51), (49, 57), (49, 63), (49, 66), (37, 49), (49, 133), (49, 139), (49, 78)}",525,319994,0.41599535942077637
Graph_175_7613_1,175,7613,68,"{(43, 150), (43, 156), (8, 43), (43, 101), (43, 162), (43, 159), (43, 165), (43, 110), (43, 168), (43, 174), (43, 58), (43, 55), (43, 125), (43, 70), (21, 43), (43, 128), (43, 73), (23, 43), (43, 76), (43, 137), (43, 143), (14, 43), (36, 43), (43, 91), (5, 43), (43, 94), (43, 158), (43, 100), (43, 106), (43, 45), (43, 164), (43, 109), (43, 48), (43, 115), (43, 173), (43, 112), (43, 63), (43, 121), (43, 60), (43, 127), (43, 72), (43, 130), (31, 43), (43, 69), (43, 136), (43, 133), (43, 78), (43, 84), (43, 81), (43, 96), (9, 43), (43, 160), (43, 99), (43, 44), (0, 43), (43, 102), (43, 166), (43, 105), (43, 56), (15, 43), (26, 43), (43, 120), (6, 43), (39, 43), (43, 68), (43, 80), (37, 43), (43, 86)}",350,273617,0.37400341033935547
Graph_175_11419_0,175,11419,116,"{(4, 9), (8, 9), (9, 63), (9, 81), (9, 26), (9, 35), (9, 154), (9, 163), (9, 56), (9, 120), (9, 10), (9, 19), (9, 138), (9, 83), (9, 147), (9, 156), (9, 49), (9, 113), (9, 58), (9, 67), (9, 12), (0, 9), (9, 131), (9, 76), (9, 140), (9, 85), (9, 42), (9, 115), (9, 60), (9, 69), (9, 133), (9, 78), (9, 108), (9, 53), (9, 117), (5, 9), (9, 62), (9, 126), (9, 16), (7, 9), (9, 37), (9, 46), (9, 110), (9, 119), (9, 64), (9, 128), (9, 73), (9, 137), (9, 30), (9, 39), (9, 158), (9, 103), (9, 48), (9, 167), (9, 112), (9, 57), (9, 66), (9, 130), (9, 23), (9, 87), (9, 32), (9, 151), (9, 96), (9, 41), (9, 160), (9, 50), (3, 9), (9, 114), (9, 59), (9, 123), (9, 34), (9, 153), (9, 98), (9, 43), (9, 162), (9, 107), (9, 52), (9, 171), (9, 116), (9, 61), (9, 125), (9, 18), (9, 82), (9, 27), (9, 100), (9, 45), (9, 164), (9, 109), (9, 54), (9, 173), (9, 11), (9, 75), (9, 20), (9, 139), (9, 84), (9, 148), (9, 38), (9, 102), (9, 47), (9, 111), (9, 68), (9, 13), (9, 132), (9, 77), (9, 31), (9, 150), (9, 95), (9, 40), (9, 159), (9, 15), (9, 134), (2, 9), (9, 79), (9, 88), (9, 152), (9, 97)}",350,307871,0.5721914768218994
Graph_175_11419_1,175,11419,111,"{(109, 129), (120, 129), (129, 162), (129, 171), (58, 129), (34, 129), (45, 129), (80, 129), (71, 129), (82, 129), (129, 146), (7, 129), (86, 129), (129, 164), (9, 129), (88, 129), (75, 129), (129, 130), (129, 139), (48, 129), (13, 129), (24, 129), (35, 129), (103, 129), (114, 129), (129, 148), (129, 157), (37, 129), (116, 129), (105, 129), (65, 129), (76, 129), (129, 141), (129, 159), (67, 129), (89, 129), (27, 129), (3, 129), (93, 129), (129, 143), (129, 152), (16, 129), (95, 129), (55, 129), (20, 129), (129, 173), (108, 129), (129, 136), (46, 129), (33, 129), (112, 129), (6, 129), (72, 129), (125, 129), (74, 129), (85, 129), (129, 138), (36, 129), (23, 129), (91, 129), (102, 129), (129, 131), (25, 129), (104, 129), (29, 129), (40, 129), (119, 129), (129, 170), (129, 133), (66, 129), (42, 129), (121, 129), (26, 129), (2, 129), (81, 129), (129, 172), (59, 129), (70, 129), (43, 129), (19, 129), (30, 129), (129, 156), (56, 129), (21, 129), (100, 129), (129, 165), (129, 174), (5, 129), (60, 129), (126, 129), (113, 129), (129, 140), (73, 129), (49, 129), (117, 129), (128, 129), (129, 158), (77, 129), (11, 129), (90, 129), (129, 142), (39, 129), (15, 129), (129, 151), (129, 160), (129, 169), (41, 129), (17, 129), (28, 129), (107, 129), (129, 144)}",350,307871,0.619633674621582
Graph_175_15225_0,175,15225,174,"{(86, 127), (1, 86), (86, 136), (41, 86), (54, 86), (14, 86), (3, 86), (58, 86), (86, 102), (86, 166), (86, 111), (86, 120), (86, 129), (16, 86), (86, 138), (71, 86), (82, 86), (55, 86), (20, 86), (31, 86), (86, 95), (86, 159), (86, 104), (86, 168), (86, 113), (86, 122), (33, 86), (44, 86), (86, 131), (72, 86), (48, 86), (65, 86), (86, 88), (86, 152), (86, 97), (86, 161), (86, 106), (85, 86), (50, 86), (61, 86), (86, 170), (86, 115), (86, 124), (10, 86), (63, 86), (86, 145), (86, 90), (12, 86), (23, 86), (67, 86), (78, 86), (86, 99), (86, 154), (86, 163), (86, 108), (51, 86), (27, 86), (86, 172), (86, 117), (25, 86), (64, 86), (29, 86), (40, 86), (84, 86), (86, 147), (86, 92), (86, 156), (86, 101), (86, 165), (86, 110), (86, 174), (42, 86), (86, 119), (2, 86), (81, 86), (46, 86), (57, 86), (68, 86), (6, 86), (86, 140), (86, 149), (86, 94), (86, 158), (4, 86), (86, 103), (59, 86), (70, 86), (86, 167), (86, 112), (30, 86), (19, 86), (8, 86), (74, 86), (86, 133), (86, 142), (21, 86), (86, 87), (86, 151), (86, 96), (86, 160), (60, 86), (36, 86), (47, 86), (86, 105), (86, 169), (86, 126), (38, 86), (49, 86), (86, 135), (86, 144), (86, 89), (77, 86), (53, 86), (86, 153), (86, 173), (86, 98), (86, 162), (0, 86), (11, 86), (66, 86), (86, 128), (39, 86), (15, 86), (26, 86), (86, 137), (86, 146), (86, 91), (86, 155), (86, 164), (17, 86), (28, 86), (83, 86), (43, 86), (32, 86), (86, 121), (86, 130), (86, 139), (86, 148), (86, 93), (86, 157), (69, 86), (34, 86), (45, 86), (56, 86), (80, 86), (5, 86), (86, 114), (86, 123), (86, 132), (86, 141), (7, 86), (18, 86), (62, 86), (73, 86), (86, 150), (22, 86), (86, 107), (9, 86), (75, 86), (86, 171), (86, 116), (86, 125), (13, 86), (24, 86), (35, 86), (79, 86), (86, 134), (86, 143), (37, 86), (86, 100), (86, 109), (76, 86), (52, 86), (86, 118)}",350,342125,0.789668083190918
Graph_175_15225_1,175,15225,174,"{(86, 127), (1, 86), (86, 136), (41, 86), (54, 86), (14, 86), (3, 86), (58, 86), (86, 102), (86, 166), (86, 111), (86, 120), (86, 129), (16, 86), (86, 138), (71, 86), (82, 86), (55, 86), (20, 86), (31, 86), (86, 95), (86, 159), (86, 104), (86, 168), (86, 113), (86, 122), (33, 86), (44, 86), (86, 131), (72, 86), (48, 86), (65, 86), (86, 88), (86, 152), (86, 97), (86, 161), (86, 106), (85, 86), (50, 86), (61, 86), (86, 170), (86, 115), (86, 124), (10, 86), (63, 86), (86, 145), (86, 90), (12, 86), (23, 86), (67, 86), (78, 86), (86, 99), (86, 154), (86, 163), (86, 108), (51, 86), (27, 86), (86, 172), (86, 117), (25, 86), (64, 86), (29, 86), (40, 86), (84, 86), (86, 147), (86, 92), (86, 156), (86, 101), (86, 165), (86, 110), (86, 174), (42, 86), (86, 119), (2, 86), (81, 86), (46, 86), (57, 86), (68, 86), (6, 86), (86, 140), (86, 149), (86, 94), (86, 158), (4, 86), (86, 103), (59, 86), (70, 86), (86, 167), (86, 112), (30, 86), (19, 86), (8, 86), (74, 86), (86, 133), (86, 142), (21, 86), (86, 87), (86, 151), (86, 96), (86, 160), (60, 86), (36, 86), (47, 86), (86, 105), (86, 169), (86, 126), (38, 86), (49, 86), (86, 135), (86, 144), (86, 89), (77, 86), (53, 86), (86, 153), (86, 173), (86, 98), (86, 162), (0, 86), (11, 86), (66, 86), (86, 128), (39, 86), (15, 86), (26, 86), (86, 137), (86, 146), (86, 91), (86, 155), (86, 164), (17, 86), (28, 86), (83, 86), (43, 86), (32, 86), (86, 121), (86, 130), (86, 139), (86, 148), (86, 93), (86, 157), (69, 86), (34, 86), (45, 86), (56, 86), (80, 86), (5, 86), (86, 114), (86, 123), (86, 132), (86, 141), (7, 86), (18, 86), (62, 86), (73, 86), (86, 150), (22, 86), (86, 107), (9, 86), (75, 86), (86, 171), (86, 116), (86, 125), (13, 86), (24, 86), (35, 86), (79, 86), (86, 134), (86, 143), (37, 86), (86, 100), (86, 109), (76, 86), (52, 86), (86, 118)}",350,342125,0.7596435546875
Graph_200_2488_0,200,2488,13,"{(177, 199), (153, 199), (62, 199), (30, 199), (100, 199), (36, 199), (107, 199), (15, 199), (155, 199), (176, 199), (195, 199), (93, 199), (39, 199)}",600,292444,0.15438246726989746
Graph_200_2488_1,200,2488,12,"{(103, 166), (71, 103), (100, 103), (38, 103), (103, 120), (80, 103), (34, 103), (32, 103), (98, 103), (103, 161), (103, 106), (103, 128)}",600,292444,0.15631341934204102
Graph_200_4976_0,200,4976,32,"{(53, 72), (47, 53), (53, 197), (53, 87), (53, 151), (53, 93), (53, 99), (16, 53), (53, 102), (18, 53), (22, 53), (53, 56), (53, 132), (53, 190), (53, 80), (44, 53), (53, 153), (53, 98), (48, 53), (53, 150), (26, 53), (53, 134), (53, 79), (19, 53), (30, 53), (41, 53), (52, 53), (53, 140), (53, 158), (53, 170), (53, 173), (12, 53)}",600,324788,0.27892112731933594
Graph_200_4976_1,200,4976,34,"{(2, 88), (57, 88), (88, 97), (88, 112), (88, 182), (88, 185), (88, 194), (61, 88), (10, 88), (43, 88), (88, 96), (88, 172), (21, 88), (87, 88), (88, 181), (34, 88), (88, 129), (36, 88), (88, 193), (88, 156), (88, 162), (16, 88), (49, 88), (38, 88), (18, 88), (88, 177), (53, 88), (88, 122), (88, 186), (55, 88), (77, 88), (88, 134), (42, 88), (88, 155)}",400,284184,0.26169919967651367
Graph_200_9951_0,200,9951,81,"{(9, 170), (9, 127), (9, 136), (9, 81), (9, 26), (9, 145), (9, 35), (9, 163), (9, 10), (9, 19), (9, 28), (9, 147), (9, 113), (9, 58), (9, 177), (9, 67), (9, 76), (9, 195), (9, 140), (9, 149), (9, 42), (9, 115), (9, 69), (9, 188), (9, 14), (9, 133), (9, 78), (9, 142), (9, 117), (9, 62), (9, 71), (9, 190), (9, 16), (9, 144), (7, 9), (9, 37), (9, 110), (9, 55), (9, 174), (9, 119), (9, 128), (9, 73), (9, 192), (9, 30), (9, 39), (9, 167), (9, 57), (9, 176), (9, 185), (9, 23), (9, 151), (9, 96), (9, 105), (9, 114), (9, 187), (9, 25), (9, 34), (9, 153), (9, 43), (9, 171), (9, 61), (9, 189), (9, 27), (9, 155), (9, 164), (9, 182), (9, 75), (9, 139), (9, 84), (9, 102), (9, 111), (9, 175), (9, 68), (9, 132), (9, 31), (9, 40), (9, 159), (9, 15), (2, 9), (9, 79), (9, 97)}",600,389463,0.5294575691223145
Graph_200_9951_1,200,9951,81,"{(82, 157), (150, 157), (55, 157), (31, 157), (110, 157), (157, 180), (33, 157), (44, 157), (99, 157), (123, 157), (157, 164), (50, 157), (140, 157), (151, 157), (63, 157), (153, 157), (157, 194), (12, 157), (23, 157), (78, 157), (91, 157), (102, 157), (25, 157), (119, 157), (157, 159), (42, 157), (121, 157), (147, 157), (157, 189), (6, 157), (125, 157), (19, 157), (74, 157), (100, 157), (36, 157), (126, 157), (47, 157), (49, 157), (117, 157), (128, 157), (139, 157), (157, 193), (53, 157), (11, 157), (0, 157), (66, 157), (156, 157), (26, 157), (17, 157), (157, 161), (83, 157), (94, 157), (157, 179), (157, 197), (80, 157), (45, 157), (58, 157), (137, 157), (157, 190), (7, 157), (97, 157), (62, 157), (141, 157), (152, 157), (75, 157), (157, 174), (130, 157), (13, 157), (24, 157), (35, 157), (103, 157), (114, 157), (39, 157), (37, 157), (157, 158), (131, 157), (157, 176), (157, 185), (109, 157), (14, 157), (69, 157)}",600,389463,0.5197181701660156
Graph_200_14926_0,200,14926,131,"{(43, 156), (43, 101), (43, 46), (43, 110), (43, 67), (43, 131), (23, 43), (12, 43), (43, 195), (27, 43), (43, 94), (43, 158), (43, 103), (43, 167), (25, 43), (40, 43), (43, 60), (43, 133), (43, 78), (43, 197), (43, 142), (43, 87), (43, 96), (43, 160), (43, 169), (2, 43), (43, 62), (43, 126), (43, 71), (43, 190), (43, 80), (43, 89), (43, 153), (43, 98), (19, 43), (43, 162), (43, 55), (43, 119), (43, 64), (43, 183), (43, 128), (43, 73), (43, 192), (43, 137), (43, 82), (36, 43), (43, 91), (43, 155), (43, 48), (43, 112), (43, 57), (43, 176), (43, 121), (43, 75), (43, 194), (43, 139), (43, 148), (11, 43), (15, 43), (26, 43), (43, 59), (43, 178), (43, 123), (43, 68), (43, 187), (43, 77), (43, 196), (28, 43), (32, 43), (43, 52), (43, 171), (43, 116), (43, 70), (43, 189), (34, 43), (5, 43), (43, 45), (43, 164), (43, 109), (43, 173), (43, 63), (43, 182), (7, 43), (43, 127), (43, 72), (43, 191), (22, 43), (9, 43), (43, 47), (43, 166), (35, 43), (43, 56), (43, 175), (43, 184), (43, 129), (39, 43), (43, 193), (37, 43), (43, 86), (43, 95), (41, 43), (43, 104), (43, 168), (1, 43), (43, 113), (43, 177), (43, 122), (3, 43), (14, 43), (43, 88), (43, 152), (43, 97), (43, 106), (43, 51), (43, 115), (16, 43), (43, 179), (43, 124), (20, 43), (43, 81), (43, 145), (43, 90), (43, 154), (33, 43), (43, 108), (43, 53), (43, 117), (43, 181), (43, 138), (43, 83), (43, 147)}",600,454138,0.7572147846221924
